latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
31.799,117.944,319.7,1.3,1.1,2020-03-20,0310,T,57,6.0NRT,298.5,17.7,D
31.629,118.768,309.5,1.4,1.2,2020-03-20,0310,T,57,6.0NRT,294.6,11,D
31.69,118.258,308.7,1.3,1.1,2020-03-20,0310,T,42,6.0NRT,296,5.9,D
31.688,118.272,309.8,1.3,1.2,2020-03-20,0310,T,52,6.0NRT,297.5,7.2,D
31.691,118.267,311.3,1.3,1.2,2020-03-20,0310,T,57,6.0NRT,296.6,9,D
31.881,116.384,313.2,1.1,1,2020-03-20,0310,T,62,6.0NRT,299.7,6.4,D
31.942,114.652,315,1,1,2020-03-20,0310,T,66,6.0NRT,298,8.5,D
31.942,114.216,320.7,1,1,2020-03-20,0310,T,75,6.0NRT,299.6,13.4,D
31.941,114.227,322.1,1,1,2020-03-20,0310,T,76,6.0NRT,298.6,14.9,D
31.308,117.978,308.5,1.3,1.1,2020-03-20,0310,T,46,6.0NRT,295.9,5.5,D
31.298,117.975,309.9,1.3,1.1,2020-03-20,0310,T,57,6.0NRT,296.7,7.4,D
31.248,118.193,312.1,1.4,1.2,2020-03-20,0310,T,52,6.0NRT,298.3,8.5,D
31.617,115.612,309.9,1,1,2020-03-20,0310,T,54,6.0NRT,298.3,4.6,D
31.141,118.169,311.5,1.4,1.2,2020-03-20,0310,T,64,6.0NRT,298.6,9.6,D
31.854,113.552,314,1,1,2020-03-20,0310,T,65,6.0NRT,299,6.8,D
31.013,118.696,314.4,1.5,1.2,2020-03-20,0310,T,69,6.0NRT,298.7,14.3,D
31.585,114.259,328.1,1,1,2020-03-20,0310,T,82,6.0NRT,299.8,20.9,D
30.99,117.091,312.7,1.2,1.1,2020-03-20,0310,T,67,6.0NRT,297,9.9,D
30.988,117.103,307.3,1.2,1.1,2020-03-20,0310,T,51,6.0NRT,296.3,4.9,D
30.847,117.78,310.5,1.3,1.1,2020-03-20,0310,T,52,6.0NRT,298,8.2,D
30.922,117.005,313.4,1.2,1.1,2020-03-20,0310,T,68,6.0NRT,297.3,10.3,D
31.45,113.546,309.3,1,1,2020-03-20,0310,T,49,6.0NRT,297.4,4.1,D
31.263,114.679,311.8,1,1,2020-03-20,0310,T,61,6.0NRT,298.2,6.2,D
30.316,119.793,306.9,1.8,1.3,2020-03-20,0310,T,55,6.0NRT,296,10.8,D
31.335,113.764,316.2,1,1,2020-03-20,0310,T,65,6.0NRT,297.6,9.3,D
31.034,114.304,322.4,1,1,2020-03-20,0310,T,77,6.0NRT,298.3,15.6,D
31.032,114.315,310.7,1,1,2020-03-20,0310,T,56,6.0NRT,298.2,5.2,D
31.043,114.061,311.2,1,1,2020-03-20,0310,T,58,6.0NRT,297.9,5.1,D
31.012,114.14,314.9,1,1,2020-03-20,0310,T,67,6.0NRT,297.8,8.2,D
30.875,114.256,320.2,1,1,2020-03-20,0310,T,75,6.0NRT,297.4,13,D
30.722,114.894,311.8,1,1,2020-03-20,0310,T,58,6.0NRT,298.9,5.5,D
31.049,112.259,321.9,1.1,1,2020-03-20,0310,T,78,6.0NRT,298.3,15.7,D
30.876,113.244,312.1,1,1,2020-03-20,0310,T,62,6.0NRT,298.2,6,D
30.784,113.811,310.5,1,1,2020-03-20,0310,T,56,6.0NRT,298.4,4.9,D
30.634,114.445,316,1,1,2020-03-20,0310,T,69,6.0NRT,302.7,5.7,D
29.796,119.232,303.2,1.7,1.3,2020-03-20,0310,T,49,6.0NRT,292.4,8.3,D
29.793,119.248,322.6,1.7,1.3,2020-03-20,0310,T,81,6.0NRT,292.7,41.3,D
31.433,107.838,304.1,1.8,1.3,2020-03-20,0310,T,42,6.0NRT,293.1,8.1,D
30.524,114.684,315.2,1,1,2020-03-20,0310,T,51,6.0NRT,296.1,8.9,D
30.164,115.89,312.5,1.1,1,2020-03-20,0310,T,65,6.0NRT,297.5,8.5,D
31.044,109.268,306.7,1.5,1.2,2020-03-20,0310,T,53,6.0NRT,293.8,8.3,D
30.376,113.512,319.4,1,1,2020-03-20,0310,T,71,6.0NRT,298.7,11.9,D
30.018,115.651,311.4,1.1,1,2020-03-20,0310,T,63,6.0NRT,297.4,7.1,D
30.016,115.662,312.3,1.1,1,2020-03-20,0310,T,65,6.0NRT,297.6,7.9,D
30.164,114.678,308.1,1,1,2020-03-20,0310,T,24,6.0NRT,297,2.8,D
30.39,113.094,308.3,1,1,2020-03-20,0310,T,45,6.0NRT,296.4,4.9,D
29.373,118.452,327.8,1.5,1.2,2020-03-20,0310,T,85,6.0NRT,294.6,45,D
29.37,118.468,323.3,1.5,1.2,2020-03-20,0310,T,81,6.0NRT,294.2,35.5,D
29.362,118.45,334.6,1.5,1.2,2020-03-20,0310,T,89,6.0NRT,295.2,59.9,D
29.359,118.465,325.3,1.5,1.2,2020-03-20,0310,T,83,6.0NRT,294.4,38,D
29.78,115.582,309.1,1.1,1,2020-03-20,0310,T,56,6.0NRT,295.5,5.9,D
29.598,116.36,310.3,1.2,1.1,2020-03-20,0310,T,63,6.0NRT,297.6,7.3,D
29.097,117.811,308.4,1.4,1.2,2020-03-20,0310,T,62,6.0NRT,296.3,9,D
29.095,117.825,315,1.4,1.2,2020-03-20,0310,T,73,6.0NRT,295.4,17.4,D
29.017,117.625,312.1,1.4,1.2,2020-03-20,0310,T,69,6.0NRT,295.9,12.6,D
29.011,117.618,326.2,1.4,1.2,2020-03-20,0310,T,83,6.0NRT,296.8,33.9,D
29.008,117.632,309.8,1.4,1.2,2020-03-20,0310,T,65,6.0NRT,296.2,9.8,D
28.975,117.696,330.3,1.4,1.2,2020-03-20,0310,T,86,6.0NRT,295.8,43.1,D
29.114,113.997,328.6,1,1,2020-03-20,0310,T,84,6.0NRT,298.9,22.8,D
28.377,117.864,313,1.5,1.2,2020-03-20,0310,T,56,6.0NRT,297.3,11.9,D
28.354,116.121,312,1.2,1.1,2020-03-20,0310,T,48,6.0NRT,299.1,6.2,D
28.352,116.114,312.1,1.2,1.1,2020-03-20,0310,T,62,6.0NRT,299.3,7,D
28.377,114.465,308.4,1,1,2020-03-20,0310,T,56,6.0NRT,298.1,6.4,D
28.152,115.405,309.3,1.1,1,2020-03-20,0310,T,55,6.0NRT,296.6,4.8,D
28.093,115.53,310.8,1.1,1.1,2020-03-20,0310,T,50,6.0NRT,298,5,D
28.232,114.328,305.8,1,1,2020-03-20,0310,T,19,6.0NRT,295,4.2,D
28.23,114.338,310.1,1,1,2020-03-20,0310,T,60,6.0NRT,296.2,7,D
28.704,110.882,308.4,1.1,1.1,2020-03-20,0310,T,64,6.0NRT,290.7,7.1,D
28.454,112.653,321.3,1,1,2020-03-20,0310,T,79,6.0NRT,295.3,15.3,D
28.453,112.663,310.1,1,1,2020-03-20,0310,T,64,6.0NRT,294.3,5.7,D
28.913,107.922,309.2,1.7,1.3,2020-03-20,0310,T,66,6.0NRT,283.2,17,D
28.177,113.171,314.9,1,1,2020-03-20,0310,T,68,6.0NRT,300.8,7,D
28.437,110.667,314.6,1.1,1.1,2020-03-20,0310,T,73,6.0NRT,287.3,13.4,D
28.083,113.048,316.3,1,1,2020-03-20,0310,T,71,6.0NRT,300.1,7.8,D
27.7,113.825,310.3,1,1,2020-03-20,0310,T,61,6.0NRT,299.2,5.4,D
27.452,114.171,322.6,1,1,2020-03-20,0310,T,79,6.0NRT,293,20.2,D
27.451,114.182,309.6,1,1,2020-03-20,0310,T,61,6.0NRT,292.7,8.4,D
45.147,9.958,309.2,1.8,1.3,2020-03-20,0155,A,77,6.0NRT,278.8,29.6,N
27.665,111.78,311.7,1,1,2020-03-20,0315,T,66,6.0NRT,295.8,7,D
27.664,111.79,310,1,1,2020-03-20,0315,T,62,6.0NRT,295.3,5.5,D
27.768,110.946,321.3,1.1,1,2020-03-20,0315,T,78,6.0NRT,291.4,19.7,D
27.436,113.061,308.4,1,1,2020-03-20,0315,T,55,6.0NRT,295.5,4.7,D
27.791,110.203,310.1,1.2,1.1,2020-03-20,0315,T,64,6.0NRT,294.2,7.9,D
27.348,112.012,308.7,1,1,2020-03-20,0315,T,60,6.0NRT,295.3,4.7,D
27.295,112.06,307.8,1,1,2020-03-20,0315,T,56,6.0NRT,295.4,4.3,D
27.149,112.755,325.9,1,1,2020-03-20,0315,T,82,6.0NRT,295.5,19.7,D
27.14,112.754,324.9,1,1,2020-03-20,0315,T,81,6.0NRT,295.7,19.4,D
26.73,110.824,307.5,1.1,1,2020-03-20,0315,T,57,6.0NRT,295.4,4.3,D
26.462,111.829,312.5,1,1,2020-03-20,0315,T,68,6.0NRT,295.4,7.9,D
26.531,110.868,311.3,1.1,1,2020-03-20,0315,T,67,6.0NRT,295.4,7.9,D
25.748,115.703,304.2,1.2,1.1,2020-03-20,0315,T,16,6.0NRT,286.2,2.7,D
23.616,101.857,313.2,3.9,1.8,2020-03-20,0315,T,70,6.0NRT,293.2,62.7,D
23.589,101.785,309.1,3.9,1.8,2020-03-20,0315,T,42,6.0NRT,292.9,45.6,D
23.61,101.851,310.6,3.9,1.8,2020-03-20,0315,T,65,6.0NRT,292.4,50.1,D
23.583,101.778,307.6,3.9,1.8,2020-03-20,0315,T,58,6.0NRT,293.8,40.8,D
21.229,100.733,307.7,4.4,1.9,2020-03-20,0315,T,53,6.0NRT,290.9,51.8,D
21.225,100.777,310.2,4.3,1.9,2020-03-20,0315,T,62,6.0NRT,291.5,63,D
21.224,100.769,314,4.3,1.9,2020-03-20,0315,T,72,6.0NRT,291.5,82.8,D
20.467,103.008,380.4,2.9,1.6,2020-03-20,0315,T,100,6.0NRT,290,717.7,D
20.465,103.001,368,2.9,1.6,2020-03-20,0315,T,100,6.0NRT,288.2,506.2,D
20.462,103.029,331.5,2.9,1.6,2020-03-20,0315,T,87,6.0NRT,287,133.5,D
20.118,102.099,303.7,3.4,1.7,2020-03-20,0315,T,25,6.0NRT,279.8,30.7,D
16.214,120.84,312,4.3,1.9,2020-03-20,0315,T,32,6.0NRT,298.7,55.1,D
16.605,106.639,316.9,1.4,1.2,2020-03-20,0315,T,60,6.0NRT,295.3,10.6,D
16.603,106.651,317.6,1.4,1.2,2020-03-20,0315,T,65,6.0NRT,295.3,12,D
15.449,108.611,319.1,1.1,1,2020-03-20,0315,T,45,6.0NRT,303.5,7.3,D
15.392,108.552,339.7,1.1,1,2020-03-20,0315,T,90,6.0NRT,301,39.5,D
15.386,108.545,321.1,1.1,1,2020-03-20,0315,T,74,6.0NRT,299.8,12.5,D
15.384,108.555,327.4,1.1,1,2020-03-20,0315,T,81,6.0NRT,300.1,19.9,D
15.632,106.118,324.2,1.5,1.2,2020-03-20,0315,T,74,6.0NRT,299.5,17.4,D
15.626,106.125,321.1,1.5,1.2,2020-03-20,0315,T,52,6.0NRT,297.7,11.4,D
15.354,107.84,322.6,1.1,1.1,2020-03-20,0315,T,74,6.0NRT,298.9,15.9,D
15.064,108.47,317.4,1.1,1,2020-03-20,0315,T,58,6.0NRT,303.8,6.3,D
15.048,107.677,320,1.2,1.1,2020-03-20,0315,T,52,6.0NRT,299,13.5,D
15.046,107.687,331.7,1.2,1.1,2020-03-20,0315,T,84,6.0NRT,301.2,29.7,D
15.037,107.685,316.7,1.2,1.1,2020-03-20,0315,T,35,6.0NRT,298.9,9.9,D
14.894,108.503,327.4,1.1,1,2020-03-20,0315,T,80,6.0NRT,302.4,18.1,D
15.214,105.977,324.7,1.5,1.2,2020-03-20,0315,T,73,6.0NRT,299.3,24.3,D
14.866,108.568,316.8,1.1,1,2020-03-20,0315,T,53,6.0NRT,303.1,7.6,D
15.18,105.986,320.2,1.5,1.2,2020-03-20,0315,T,56,6.0NRT,300.3,14.6,D
15.187,105.98,327.9,1.5,1.2,2020-03-20,0315,T,78,6.0NRT,299.7,29.3,D
14.727,108.962,333.2,1,1,2020-03-20,0315,T,74,6.0NRT,300.5,27,D
14.879,107.667,319.2,1.2,1.1,2020-03-20,0315,T,70,6.0NRT,294.8,10.3,D
14.934,106.48,322,1.3,1.2,2020-03-20,0315,T,52,6.0NRT,296.9,19,D
14.674,107.965,329.5,1.1,1.1,2020-03-20,0315,T,82,6.0NRT,305.8,19.2,D
14.896,106.224,321.3,1.4,1.2,2020-03-20,0315,T,54,6.0NRT,301.1,14.9,D
15.236,102.999,322.9,2.4,1.5,2020-03-20,0315,T,48,6.0NRT,298.1,29.2,D
14.601,107.969,336.1,1.1,1.1,2020-03-20,0315,T,87,6.0NRT,304.2,32.8,D
14.618,107.633,328.7,1.2,1.1,2020-03-20,0315,T,80,6.0NRT,304,20.7,D
14.532,108.256,327.2,1.1,1,2020-03-20,0315,T,41,6.0NRT,306,15.6,D
14.531,108.266,326.6,1.1,1,2020-03-20,0315,T,50,6.0NRT,307.8,14.1,D
15.207,102.585,321.5,2.6,1.6,2020-03-20,0315,T,36,6.0NRT,297.5,28.2,D
14.601,107.227,324.4,1.2,1.1,2020-03-20,0315,T,74,6.0NRT,298.5,22.1,D
14.467,108.199,322.7,1.1,1,2020-03-20,0315,T,61,6.0NRT,307.2,6.9,D
14.373,108.211,315.2,1.1,1,2020-03-20,0315,T,60,6.0NRT,300.7,8.3,D
14.599,106.319,333,1.4,1.2,2020-03-20,0315,T,82,6.0NRT,304.3,28.3,D
14.293,108.587,315.7,1,1,2020-03-20,0315,T,36,6.0NRT,293.6,6.8,D
14.252,108.217,318.4,1.1,1,2020-03-20,0315,T,54,6.0NRT,304.5,8.9,D
14.304,107.772,321.7,1.1,1.1,2020-03-20,0315,T,52,6.0NRT,305.3,6.7,D
14.25,108.048,328.5,1.1,1,2020-03-20,0315,T,76,6.0NRT,307.5,13.4,D
14.229,108.065,325.6,1.1,1,2020-03-20,0315,T,77,6.0NRT,309.8,8.9,D
14.181,107.998,323,1.1,1,2020-03-20,0315,T,54,6.0NRT,305.2,10,D
14.728,102.424,324.5,2.7,1.6,2020-03-20,0315,T,72,6.0NRT,298.6,38.4,D
14.748,102.119,319.2,2.8,1.6,2020-03-20,0315,T,42,6.0NRT,294.8,24.7,D
14.724,102.416,323.2,2.7,1.6,2020-03-20,0315,T,48,6.0NRT,298.7,28.4,D
14.007,107.682,328.4,1.1,1.1,2020-03-20,0315,T,77,6.0NRT,302.8,21,D
13.901,108.429,325.6,1.1,1,2020-03-20,0315,T,68,6.0NRT,307.8,7.6,D
14.158,106.342,326.7,1.3,1.1,2020-03-20,0315,T,72,6.0NRT,303.8,10.6,D
14.01,107.306,396.8,1.2,1.1,2020-03-20,0315,T,100,6.0NRT,305.9,285.3,D
14.008,107.317,342,1.2,1.1,2020-03-20,0315,T,89,6.0NRT,303.8,46.6,D
13.854,108.432,339.1,1.1,1,2020-03-20,0315,T,88,6.0NRT,311.9,24.8,D
14.188,105.865,333.2,1.4,1.2,2020-03-20,0315,T,0,6.0NRT,302.5,32,D
14,107.304,333.5,1.2,1.1,2020-03-20,0315,T,82,6.0NRT,303.8,27.9,D
14.228,105.358,325.4,1.6,1.2,2020-03-20,0315,T,72,6.0NRT,304.2,18.4,D
13.908,107.524,365.8,1.1,1.1,2020-03-20,0315,T,100,6.0NRT,311.7,105,D
13.906,107.534,326.9,1.1,1.1,2020-03-20,0315,T,69,6.0NRT,307.9,9.6,D
13.785,108.337,328,1.1,1,2020-03-20,0315,T,45,6.0NRT,310.1,11.8,D
13.811,107.342,331.1,1.2,1.1,2020-03-20,0315,T,65,6.0NRT,309.5,15.6,D
14.164,104.704,326.8,1.7,1.3,2020-03-20,0315,T,68,6.0NRT,303.1,18.6,D
13.773,107.449,333.4,1.2,1.1,2020-03-20,0315,T,70,6.0NRT,308.7,19.9,D
13.772,107.46,328.9,1.1,1.1,2020-03-20,0315,T,61,6.0NRT,312.1,12.2,D
13.897,105.867,326.1,1.4,1.2,2020-03-20,0315,T,71,6.0NRT,301.1,17,D
13.511,108.523,322,1,1,2020-03-20,0315,T,38,6.0NRT,303.4,6.3,D
13.668,106.81,331.1,1.2,1.1,2020-03-20,0315,T,60,6.0NRT,305.5,19.6,D
13.98,104.245,328.4,1.9,1.3,2020-03-20,0315,T,77,6.0NRT,300.5,35.1,D
13.968,104.244,326.7,1.9,1.3,2020-03-20,0315,T,69,6.0NRT,298.7,30.4,D
13.634,105.899,328.4,1.4,1.2,2020-03-20,0315,T,71,6.0NRT,304.4,14.2,D
13.322,108.173,329.8,1.1,1,2020-03-20,0315,T,69,6.0NRT,305.8,14.1,D
13.32,108.183,324.4,1.1,1,2020-03-20,0315,T,38,6.0NRT,305.2,7.1,D
13.167,109.242,322.8,1,1,2020-03-20,0315,T,55,6.0NRT,299,12,D
13.616,105.663,325.6,1.5,1.2,2020-03-20,0315,T,63,6.0NRT,302.2,21.2,D
13.422,107.113,330.1,1.2,1.1,2020-03-20,0315,T,73,6.0NRT,307.5,10.3,D
13.7,104.294,322.7,1.8,1.3,2020-03-20,0315,T,42,6.0NRT,301.5,16.2,D
13.004,108.715,326.6,1,1,2020-03-20,0315,T,66,6.0NRT,306.6,10.1,D
13.251,106.651,332.3,1.3,1.1,2020-03-20,0315,T,78,6.0NRT,304.1,20.3,D
12.954,108.682,323.6,1,1,2020-03-20,0315,T,58,6.0NRT,305.4,10.2,D
12.952,108.692,360.6,1,1,2020-03-20,0315,T,100,6.0NRT,306.9,79.6,D
12.943,108.69,326.1,1,1,2020-03-20,0315,T,69,6.0NRT,305.7,12.7,D
13.427,105.002,335.3,1.6,1.3,2020-03-20,0315,T,83,6.0NRT,304.6,36.9,D
13.416,105.001,327.5,1.6,1.3,2020-03-20,0315,T,73,6.0NRT,304,16.3,D
12.945,107.833,328.5,1.1,1,2020-03-20,0315,T,73,6.0NRT,303.6,12.5,D
13.256,104.997,322.9,1.6,1.2,2020-03-20,0315,T,58,6.0NRT,301.9,15.1,D
13.291,104.452,325.2,1.8,1.3,2020-03-20,0315,T,70,6.0NRT,302.6,22,D
12.954,107.039,336.5,1.2,1.1,2020-03-20,0315,T,84,6.0NRT,309.6,24,D
12.952,107.049,327.8,1.2,1.1,2020-03-20,0315,T,62,6.0NRT,309.1,8.7,D
13.283,104.445,324,1.8,1.3,2020-03-20,0315,T,63,6.0NRT,301.9,19.5,D
12.954,105.9,321.5,1.4,1.2,2020-03-20,0315,T,38,6.0NRT,298.6,12.8,D
12.558,108.553,330.4,1,1,2020-03-20,0315,T,79,6.0NRT,309.7,16.2,D
12.75,105.652,332.7,1.4,1.2,2020-03-20,0315,T,78,6.0NRT,299.4,38.9,D
12.754,105.659,325.6,1.4,1.2,2020-03-20,0315,T,48,6.0NRT,301.5,19.9,D
12.711,105.9,336.8,1.4,1.2,2020-03-20,0315,T,85,6.0NRT,305.2,31,D
12.851,104.684,330.5,1.7,1.3,2020-03-20,0315,T,78,6.0NRT,299.8,32.5,D
12.453,107.337,322.5,1.1,1.1,2020-03-20,0315,T,65,6.0NRT,306.2,11.9,D
12.274,108.607,318.8,1,1,2020-03-20,0315,T,65,6.0NRT,300.6,11.7,D
12.384,107.767,321.3,1.1,1,2020-03-20,0315,T,62,6.0NRT,300.3,9.2,D
12.631,105.864,329.2,1.4,1.2,2020-03-20,0315,T,76,6.0NRT,304.9,14.6,D
12.244,108.625,315.3,1,1,2020-03-20,0315,T,56,6.0NRT,300.4,9.7,D
12.578,106.125,328.6,1.3,1.1,2020-03-20,0315,T,76,6.0NRT,305.3,12.8,D
12.408,107.282,326.7,1.1,1.1,2020-03-20,0315,T,75,6.0NRT,305.9,11.9,D
12.406,107.292,332.3,1.1,1.1,2020-03-20,0315,T,82,6.0NRT,306.9,20.4,D
12.315,107.871,318.2,1.1,1,2020-03-20,0315,T,39,6.0NRT,303.1,9,D
12.452,105.991,330.6,1.3,1.1,2020-03-20,0315,T,79,6.0NRT,304.6,22.7,D
12.45,106.003,330.1,1.3,1.1,2020-03-20,0315,T,59,6.0NRT,303.1,20.8,D
11.949,109.064,348.2,1,1,2020-03-20,0315,T,94,6.0NRT,308.3,46,D
11.948,109.073,340.4,1,1,2020-03-20,0315,T,89,6.0NRT,304.9,31.2,D
11.99,108.66,320.4,1,1,2020-03-20,0315,T,68,6.0NRT,301.5,13,D
11.981,108.724,318.7,1,1,2020-03-20,0315,T,51,6.0NRT,300.4,9.1,D
11.52,108.28,318.3,1,1,2020-03-20,0315,T,48,6.0NRT,303.8,6.8,D
2.015,-61.415,320.8,1,1,2020-03-20,0230,T,100,6.0NRT,275.2,20.1,N
2.024,-61.416,305,1,1,2020-03-20,0230,T,62,6.0NRT,275.2,8,N
2.786,-60.269,308.1,1,1,2020-03-20,0230,T,74,6.0NRT,283.6,8.9,N
4.939,-69.104,301.9,2.6,1.5,2020-03-20,0230,T,45,6.0NRT,285.2,14.7,N
4.935,-69.127,306.2,2.6,1.6,2020-03-20,0230,T,67,6.0NRT,284,25.2,N
4.961,-70.606,303.6,3.4,1.7,2020-03-20,0230,T,33,6.0NRT,288.5,29.9,N
5.881,-66.934,305.4,1.7,1.3,2020-03-20,0235,T,64,6.0NRT,293.3,9.3,N
6.014,-67.186,308.3,1.8,1.3,2020-03-20,0235,T,74,6.0NRT,294.4,12,N
6.716,-63.679,304.9,1.1,1,2020-03-20,0235,T,38,6.0NRT,289.3,5.7,N
6.733,-63.678,301,1.1,1,2020-03-20,0235,T,16,6.0NRT,288.6,3.7,N
5.727,-70.686,305.1,3.4,1.7,2020-03-20,0235,T,63,6.0NRT,289.4,31.8,N
6.855,-63.415,300.5,1,1,2020-03-20,0235,T,27,6.0NRT,286.8,4,N
5.723,-70.692,305.4,3.4,1.7,2020-03-20,0235,T,64,6.0NRT,289.5,33,N
6.615,-69.027,305.6,2.4,1.5,2020-03-20,0235,T,65,6.0NRT,292.6,21.3,N
7.826,-63.517,305.5,1,1,2020-03-20,0235,T,64,6.0NRT,292.2,4.6,N
7.824,-63.526,308.7,1,1,2020-03-20,0235,T,75,6.0NRT,292.2,6.9,N
6.811,-71.035,302.2,3.4,1.7,2020-03-20,0235,T,47,6.0NRT,291.5,25.1,N
7.02,-70.322,311.1,3,1.6,2020-03-20,0235,T,82,6.0NRT,293.3,46.8,N
7.756,-66.196,306.8,1.4,1.2,2020-03-20,0235,T,69,6.0NRT,295.3,7.9,N
8.263,-62.845,304.3,1,1,2020-03-20,0235,T,44,6.0NRT,290.2,4.2,N
7.624,-67.34,308.2,1.7,1.3,2020-03-20,0235,T,74,6.0NRT,293.6,15,N
7.641,-67.521,303,1.7,1.3,2020-03-20,0235,T,21,6.0NRT,290.7,11.4,N
7.639,-67.537,332.5,1.8,1.3,2020-03-20,0235,T,100,6.0NRT,293.3,72.1,N
7.709,-67.236,315,1.7,1.3,2020-03-20,0235,T,90,6.0NRT,294.7,24.6,N
7.707,-67.251,325.6,1.7,1.3,2020-03-20,0235,T,100,6.0NRT,295.1,46.5,N
7.497,-68.587,300.7,2.1,1.4,2020-03-20,0235,T,25,6.0NRT,289.1,11,N
8.418,-62.598,301.4,1,1,2020-03-20,0235,T,35,6.0NRT,289.8,2.8,N
8.03,-65.676,314.7,1.3,1.1,2020-03-20,0235,T,90,6.0NRT,294.2,15.3,N
8.024,-65.853,310.8,1.3,1.1,2020-03-20,0235,T,81,6.0NRT,294.4,11.3,N
7.845,-67.026,304.4,1.6,1.2,2020-03-20,0235,T,59,6.0NRT,292.4,7.9,N
7.236,-71.23,312.7,3.5,1.8,2020-03-20,0235,T,85,6.0NRT,291,63.9,N
8.491,-63.247,301.8,1,1,2020-03-20,0235,T,43,6.0NRT,290.7,3,N
7.252,-71.232,308.7,3.5,1.8,2020-03-20,0235,T,75,6.0NRT,289.9,48.3,N
7.839,-67.661,308.2,1.8,1.3,2020-03-20,0235,T,74,6.0NRT,289.3,17.1,N
7.836,-67.677,309.3,1.8,1.3,2020-03-20,0235,T,77,6.0NRT,293.1,19,N
7.806,-67.871,312.2,1.8,1.3,2020-03-20,0235,T,84,6.0NRT,294.3,24.4,N
7.719,-68.426,303.8,2,1.4,2020-03-20,0235,T,57,6.0NRT,287,16.8,N
7.971,-66.88,308.4,1.5,1.2,2020-03-20,0235,T,74,6.0NRT,295.2,12,N
7.732,-68.428,320.6,2,1.4,2020-03-20,0235,T,100,6.0NRT,289.9,52.3,N
7.729,-68.446,313.3,2.1,1.4,2020-03-20,0235,T,87,6.0NRT,287.8,34.6,N
7.734,-68.434,305.5,2,1.4,2020-03-20,0235,T,42,6.0NRT,289.2,18.2,N
7.51,-69.868,302.4,2.7,1.6,2020-03-20,0235,T,49,6.0NRT,292.1,18.5,N
8.663,-63.073,311.4,1,1,2020-03-20,0235,T,83,6.0NRT,292.8,8.2,N
8.662,-63.082,310,1,1,2020-03-20,0235,T,79,6.0NRT,292.8,7.2,N
8.672,-63.074,304.6,1,1,2020-03-20,0235,T,56,6.0NRT,292.7,4,N
8.671,-63.083,304.8,1,1,2020-03-20,0235,T,62,6.0NRT,292.9,4.2,N
8.325,-65.554,308.3,1.2,1.1,2020-03-20,0235,T,74,6.0NRT,294.3,8.2,N
8.323,-65.565,304.3,1.3,1.1,2020-03-20,0235,T,59,6.0NRT,293.9,4.7,N
7.686,-69.616,307.1,2.5,1.5,2020-03-20,0235,T,70,6.0NRT,294.4,25.2,N
7.964,-68.275,310.7,2,1.4,2020-03-20,0235,T,81,6.0NRT,292.8,22.8,N
7.97,-68.265,305.3,2,1.4,2020-03-20,0235,T,64,6.0NRT,292.4,15.3,N
7.968,-68.282,306.8,2,1.4,2020-03-20,0235,T,69,6.0NRT,292.8,17.7,N
7.871,-69.295,304.2,2.4,1.5,2020-03-20,0235,T,24,6.0NRT,293.8,15.7,N
8.734,-63.667,301.5,1,1,2020-03-20,0235,T,30,6.0NRT,291.3,3.5,N
7.901,-69.278,325.5,2.4,1.5,2020-03-20,0235,T,100,6.0NRT,293.2,77.5,N
7.9,-69.261,304.6,2.4,1.5,2020-03-20,0235,T,39,6.0NRT,293.5,18,N
7.896,-69.282,328.4,2.4,1.5,2020-03-20,0235,T,100,6.0NRT,294,91.9,N
9.023,-62.227,304.3,1,1,2020-03-20,0235,T,59,6.0NRT,289,5.2,N
7.902,-69.758,303.5,2.6,1.5,2020-03-20,0235,T,55,6.0NRT,293.4,18.8,N
7.899,-69.74,304.3,2.6,1.5,2020-03-20,0235,T,59,6.0NRT,293.8,20.7,N
8.915,-63.873,308.9,1,1,2020-03-20,0235,T,76,6.0NRT,293.9,7.5,N
8.914,-63.883,309.3,1,1,2020-03-20,0235,T,77,6.0NRT,293.7,7.9,N
9.152,-62.295,302.6,1,1,2020-03-20,0235,T,50,6.0NRT,289.6,4.4,N
9.15,-62.304,300.9,1,1,2020-03-20,0235,T,35,6.0NRT,289.7,3.4,N
8.049,-69.724,309.6,2.5,1.5,2020-03-20,0235,T,78,6.0NRT,293.9,31.9,N
8.046,-69.747,306.3,2.6,1.5,2020-03-20,0235,T,67,6.0NRT,293.4,23.5,N
8.963,-63.928,309.1,1,1,2020-03-20,0235,T,76,6.0NRT,293.7,6.9,N
8.962,-63.938,310.6,1,1,2020-03-20,0235,T,80,6.0NRT,293.8,8.3,N
8.96,-63.947,307.3,1,1,2020-03-20,0235,T,52,6.0NRT,293.9,5.6,N
8.971,-63.939,315.3,1,1,2020-03-20,0235,T,91,6.0NRT,294,11.9,N
8.969,-63.948,305.9,1,1,2020-03-20,0235,T,23,6.0NRT,293.9,4.6,N
8.934,-64.436,312,1.1,1,2020-03-20,0235,T,84,6.0NRT,293.9,10.6,N
9.18,-63.125,318.5,1,1,2020-03-20,0235,T,97,6.0NRT,293.5,14.4,N
9.179,-63.134,326.6,1,1,2020-03-20,0235,T,100,6.0NRT,293.9,23.2,N
8.529,-67.514,307.3,1.7,1.3,2020-03-20,0235,T,70,6.0NRT,296.3,10.9,N
